name,E_gap,M,A,R1,R2,R3,sLi,ssBe,ssssBe,ssBH,sssB,ssssB,sCH3,dCH2,ssCH2,tCH,dsCH,aaCH,sssCH,ddC,tsC,dssC,aasC,aaaC,ssssC,sNH3,sNH2,ssNH2,dNH,ssNH,aaNH,tN,sssNH,dsN,aaN,sssN,ddsN,aasN,ssssN,sOH,dO,ssO,aaO,sF,sSiH3,ssSiH2,sssSiH,ssssSi,sPH2,ssPH,sssP,dsssP,sssssP,sSH,dS,ssS,aaS,dssS,ddssS,sCl,sGeH3,ssGeH2,sssGeH,ssssGe,sAsH2,ssAsH,sssAs,sssdAs,sssssAs,sSeH,dSe,ssSe,aaSe,dssSe,ddssSe,sBr,sSnH3,ssSnH2,sssSnH,ssssSn,sI,sPbH3,ssPbH2,sssPbH,ssssPb,Rot_A,ZnP,TiOP,TiO2RP,FZnP,FH2P,FTiOP,FTiO2RP,H2P
C66H42F8N6O7Ti,3.409886886,FTiOP,rot-EthynPhDA,DTA,DMP,DTA,0,0,0,0,0,0,11.52857732,0,0,0,0,58.89947852,0,0,6.478214577,-2.550130494,12.23100293,5.084284492,0,0,0,0,0,0,7.610663486,0,0,0,11.06119658,4.362823276,0,0,0,20.06819308,24.60325046,12.28911244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
C66H50N6O6Zn,3.484618724,ZnP,rot-EthynPhDA,DTA,DMP,DTA,0,0,0,0,0,0,11.52857732,0,0,0,0,58.89947852,0,0,6.478214577,-2.550130494,12.23100293,5.084284492,0,0,0,0,0,0,7.610663486,0,0,0,11.06119658,4.362823276,0,0,0,20.06819308,24.60325046,12.28911244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
C66H42F8N6O6Zn,3.249030629,FZnP,rot-EthynPhDA,DTA,DMP,DTA,0,0,0,0,0,0,11.52857732,0,0,0,0,58.89947852,0,0,6.478214577,-2.550130494,12.23100293,5.084284492,0,0,0,0,0,0,7.610663486,0,0,0,11.06119658,4.362823276,0,0,0,20.06819308,24.60325046,12.28911244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
C54H46N4O12,3.842327904,H2P,rot-EthynFuA,TMP,TMP,TMP,0,0,0,0,0,0,14.02809209,0,0,0,0,29.46638883,0,0,6.270382327,-1.211658121,8.426171203,4.847642118,0,0,0,0,0,0,7.337128269,0,0,0,10.65958271,0,0,0,0,9.595155505,11.74479828,52.27695542,5.559361352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
C54H44N4O13Ti,3.816457953,TiOP,rot-EthynFuA,TMP,TMP,TMP,0,0,0,0,0,0,14.02809209,0,0,0,0,29.46638883,0,0,6.270382327,-1.211658121,8.426171203,4.847642118,0,0,0,0,0,0,7.337128269,0,0,0,10.65958271,0,0,0,0,9.595155505,11.74479828,52.27695542,5.559361352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
C61H48N4O15Ti,3.79031079,TiO2RP,rot-EthynFuA,TMP,TMP,TMP,0,0,0,0,0,0,14.02809209,0,0,0,0,29.46638883,0,0,6.270382327,-1.211658121,8.426171203,4.847642118,0,0,0,0,0,0,7.337128269,0,0,0,10.65958271,0,0,0,0,9.595155505,11.74479828,52.27695542,5.559361352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
C54H36F8N4O13Ti,3.517624593,FTiOP,rot-EthynFuA,TMP,TMP,TMP,0,0,0,0,0,0,14.02809209,0,0,0,0,29.46638883,0,0,6.270382327,-1.211658121,8.426171203,4.847642118,0,0,0,0,0,0,7.337128269,0,0,0,10.65958271,0,0,0,0,9.595155505,11.74479828,52.27695542,5.559361352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
C54H44N4O12Zn,3.912793173,ZnP,rot-EthynFuA,TMP,TMP,TMP,0,0,0,0,0,0,14.02809209,0,0,0,0,29.46638883,0,0,6.270382327,-1.211658121,8.426171203,4.847642118,0,0,0,0,0,0,7.337128269,0,0,0,10.65958271,0,0,0,0,9.595155505,11.74479828,52.27695542,5.559361352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
C54H36F8N4O12Zn,3.802905455,FZnP,rot-EthynFuA,TMP,TMP,TMP,0,0,0,0,0,0,14.02809209,0,0,0,0,29.46638883,0,0,6.270382327,-1.211658121,8.426171203,4.847642118,0,0,0,0,0,0,7.337128269,0,0,0,10.65958271,0,0,0,0,9.595155505,11.74479828,52.27695542,5.559361352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
C72H64N6O4,3.499610497,H2P,rot-EthynPhDA,DTA,DTBP,DTA,0,0,0,0,0,0,21.88895349,0,0,0,0,61.22878684,0,0,6.538396521,-2.529684884,14.38654889,5.625205906,-0.352993373,0,0,0,0,0,7.78722438,0,0,0,11.26768803,4.462524922,0,0,0,20.156414,24.70760194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
C72H62N6O5Ti,3.392360984,TiOP,rot-EthynPhDA,DTA,DTBP,DTA,0,0,0,0,0,0,21.88895349,0,0,0,0,61.22878684,0,0,6.538396521,-2.529684884,14.38654889,5.625205906,-0.352993373,0,0,0,0,0,7.78722438,0,0,0,11.26768803,4.462524922,0,0,0,20.156414,24.70760194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
C79H66N6O7Ti,3.319293853,TiO2RP,rot-EthynPhDA,DTA,DTBP,DTA,0,0,0,0,0,0,21.88895349,0,0,0,0,61.22878684,0,0,6.538396521,-2.529684884,14.38654889,5.625205906,-0.352993373,0,0,0,0,0,7.78722438,0,0,0,11.26768803,4.462524922,0,0,0,20.156414,24.70760194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
C72H54F8N6O5Ti,3.505877393,FTiOP,rot-EthynPhDA,DTA,DTBP,DTA,0,0,0,0,0,0,21.88895349,0,0,0,0,61.22878684,0,0,6.538396521,-2.529684884,14.38654889,5.625205906,-0.352993373,0,0,0,0,0,7.78722438,0,0,0,11.26768803,4.462524922,0,0,0,20.156414,24.70760194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
C72H62N6O4Zn,3.498512776,ZnP,rot-EthynPhDA,DTA,DTBP,DTA,0,0,0,0,0,0,21.88895349,0,0,0,0,61.22878684,0,0,6.538396521,-2.529684884,14.38654889,5.625205906,-0.352993373,0,0,0,0,0,7.78722438,0,0,0,11.26768803,4.462524922,0,0,0,20.156414,24.70760194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
C72H54F8N6O4Zn,3.275750156,FZnP,rot-EthynPhDA,DTA,DTBP,DTA,0,0,0,0,0,0,21.88895349,0,0,0,0,61.22878684,0,0,6.538396521,-2.529684884,14.38654889,5.625205906,-0.352993373,0,0,0,0,0,7.78722438,0,0,0,11.26768803,4.462524922,0,0,0,20.156414,24.70760194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
C72H57N7O4,3.263610718,H2P,rot-EthynPhDA,DTA,DTA,DTA,0,0,0,0,0,0,12.48335412,0,0,0,0,71.06206323,0,0,6.532260068,-2.539086296,14.78048946,5.357357558,0,0,0,0,0,0,7.768170046,0,0,0,11.27387173,6.707722788,0,0,0,20.17486924,24.73226138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
C72H55N7O5Ti,3.174267098,TiOP,rot-EthynPhDA,DTA,DTA,DTA,0,0,0,0,0,0,12.48335412,0,0,0,0,71.06206323,0,0,6.532260068,-2.539086296,14.78048946,5.357357558,0,0,0,0,0,0,7.768170046,0,0,0,11.27387173,6.707722788,0,0,0,20.17486924,24.73226138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
C79H59N7O7Ti,3.125202236,TiO2RP,rot-EthynPhDA,DTA,DTA,DTA,0,0,0,0,0,0,12.48335412,0,0,0,0,71.06206323,0,0,6.532260068,-2.539086296,14.78048946,5.357357558,0,0,0,0,0,0,7.768170046,0,0,0,11.27387173,6.707722788,0,0,0,20.17486924,24.73226138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
C72H47F8N7O5Ti,3.110903324,FTiOP,rot-EthynPhDA,DTA,DTA,DTA,0,0,0,0,0,0,12.48335412,0,0,0,0,71.06206323,0,0,6.532260068,-2.539086296,14.78048946,5.357357558,0,0,0,0,0,0,7.768170046,0,0,0,11.27387173,6.707722788,0,0,0,20.17486924,24.73226138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
C72H55N7O4Zn,3.291110026,ZnP,rot-EthynPhDA,DTA,DTA,DTA,0,0,0,0,0,0,12.48335412,0,0,0,0,71.06206323,0,0,6.532260068,-2.539086296,14.78048946,5.357357558,0,0,0,0,0,0,7.768170046,0,0,0,11.27387173,6.707722788,0,0,0,20.17486924,24.73226138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
C72H47F8N7O4Zn,3.050151158,FZnP,rot-EthynPhDA,DTA,DTA,DTA,0,0,0,0,0,0,12.48335412,0,0,0,0,71.06206323,0,0,6.532260068,-2.539086296,14.78048946,5.357357558,0,0,0,0,0,0,7.768170046,0,0,0,11.27387173,6.707722788,0,0,0,20.17486924,24.73226138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
C61H45N5O7,3.725406347,H2P,rot-EthynFuA,DMP,TPA,DMP,0,0,0,0,0,0,6.515368335,0,0,0,0,59.23345255,0,0,6.327641203,-1.194605327,10.35159077,5.297462148,0,0,0,0,0,0,7.471322885,0,0,0,10.80772365,2.231358982,0,0,0,9.615333807,11.76605713,24.16165471,5.582305824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
C61H43N5O8Ti,3.713031543,TiOP,rot-EthynFuA,DMP,TPA,DMP,0,0,0,0,0,0,6.515368335,0,0,0,0,59.23345255,0,0,6.327641203,-1.194605327,10.35159077,5.297462148,0,0,0,0,0,0,7.471322885,0,0,0,10.80772365,2.231358982,0,0,0,9.615333807,11.76605713,24.16165471,5.582305824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
C68H47N5O10Ti,3.544727543,TiO2RP,rot-EthynFuA,DMP,TPA,DMP,0,0,0,0,0,0,6.515368335,0,0,0,0,59.23345255,0,0,6.327641203,-1.194605327,10.35159077,5.297462148,0,0,0,0,0,0,7.471322885,0,0,0,10.80772365,2.231358982,0,0,0,9.615333807,11.76605713,24.16165471,5.582305824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
C61H35F8N5O8Ti,3.481071922,FTiOP,rot-EthynFuA,DMP,TPA,DMP,0,0,0,0,0,0,6.515368335,0,0,0,0,59.23345255,0,0,6.327641203,-1.194605327,10.35159077,5.297462148,0,0,0,0,0,0,7.471322885,0,0,0,10.80772365,2.231358982,0,0,0,9.615333807,11.76605713,24.16165471,5.582305824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
C61H43N5O7Zn,3.788092188,ZnP,rot-EthynFuA,DMP,TPA,DMP,0,0,0,0,0,0,6.515368335,0,0,0,0,59.23345255,0,0,6.327641203,-1.194605327,10.35159077,5.297462148,0,0,0,0,0,0,7.471322885,0,0,0,10.80772365,2.231358982,0,0,0,9.615333807,11.76605713,24.16165471,5.582305824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
C61H35F8N5O7Zn,3.580338604,FZnP,rot-EthynFuA,DMP,TPA,DMP,0,0,0,0,0,0,6.515368335,0,0,0,0,59.23345255,0,0,6.327641203,-1.194605327,10.35159077,5.297462148,0,0,0,0,0,0,7.471322885,0,0,0,10.80772365,2.231358982,0,0,0,9.615333807,11.76605713,24.16165471,5.582305824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
C59H41N5O5,3.629982782,H2P,rot-EthynFuA,Ph,MOTPA,Ph,0,0,0,0,0,0,3.33636698,0,0,0,0,64.2750215,0,0,6.341512685,-1.164849434,10.71632333,6.205287844,0,0,0,0,0,0,7.491962028,0,0,0,10.71302782,2.200936015,0,0,0,9.521023695,11.6440463,11.01030525,5.542369325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
C59H39N5O6Ti,3.610404292,TiOP,rot-EthynFuA,Ph,MOTPA,Ph,0,0,0,0,0,0,3.33636698,0,0,0,0,64.2750215,0,0,6.341512685,-1.164849434,10.71632333,6.205287844,0,0,0,0,0,0,7.491962028,0,0,0,10.71302782,2.200936015,0,0,0,9.521023695,11.6440463,11.01030525,5.542369325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
C66H43N5O8Ti,3.480886731,TiO2RP,rot-EthynFuA,Ph,MOTPA,Ph,0,0,0,0,0,0,3.33636698,0,0,0,0,64.2750215,0,0,6.341512685,-1.164849434,10.71632333,6.205287844,0,0,0,0,0,0,7.491962028,0,0,0,10.71302782,2.200936015,0,0,0,9.521023695,11.6440463,11.01030525,5.542369325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
C59H31F8N5O6Ti,3.415000341,FTiOP,rot-EthynFuA,Ph,MOTPA,Ph,0,0,0,0,0,0,3.33636698,0,0,0,0,64.2750215,0,0,6.341512685,-1.164849434,10.71632333,6.205287844,0,0,0,0,0,0,7.491962028,0,0,0,10.71302782,2.200936015,0,0,0,9.521023695,11.6440463,11.01030525,5.542369325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
C59H39N5O5Zn,3.692688083,ZnP,rot-EthynFuA,Ph,MOTPA,Ph,0,0,0,0,0,0,3.33636698,0,0,0,0,64.2750215,0,0,6.341512685,-1.164849434,10.71632333,6.205287844,0,0,0,0,0,0,7.491962028,0,0,0,10.71302782,2.200936015,0,0,0,9.521023695,11.6440463,11.01030525,5.542369325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
C59H31F8N5O5Zn,3.497575172,FZnP,rot-EthynFuA,Ph,MOTPA,Ph,0,0,0,0,0,0,3.33636698,0,0,0,0,64.2750215,0,0,6.341512685,-1.164849434,10.71632333,6.205287844,0,0,0,0,0,0,7.491962028,0,0,0,10.71302782,2.200936015,0,0,0,9.521023695,11.6440463,11.01030525,5.542369325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
C57H45N5O7,3.747282337,H2P,rot-EthynFuA,DMP,DTA,DMP,0,0,0,0,0,0,10.67075394,0,0,0,0,47.00207953,0,0,6.328057898,-1.193597338,10.43131043,5.222780862,0,0,0,0,0,0,7.499090715,0,0,0,10.86109033,2.222628924,0,0,0,9.605946425,11.7542716,24.18251222,5.57974112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
C57H43N5O8Ti,3.691031002,TiOP,rot-EthynFuA,DMP,DTA,DMP,0,0,0,0,0,0,10.67075394,0,0,0,0,47.00207953,0,0,6.328057898,-1.193597338,10.43131043,5.222780862,0,0,0,0,0,0,7.499090715,0,0,0,10.86109033,2.222628924,0,0,0,9.605946425,11.7542716,24.18251222,5.57974112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
C64H47N5O10Ti,3.55522848,TiO2RP,rot-EthynFuA,DMP,DTA,DMP,0,0,0,0,0,0,10.67075394,0,0,0,0,47.00207953,0,0,6.328057898,-1.193597338,10.43131043,5.222780862,0,0,0,0,0,0,7.499090715,0,0,0,10.86109033,2.222628924,0,0,0,9.605946425,11.7542716,24.18251222,5.57974112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
C57H35F8N5O8Ti,3.475996525,FTiOP,rot-EthynFuA,DMP,DTA,DMP,0,0,0,0,0,0,10.67075394,0,0,0,0,47.00207953,0,0,6.328057898,-1.193597338,10.43131043,5.222780862,0,0,0,0,0,0,7.499090715,0,0,0,10.86109033,2.222628924,0,0,0,9.605946425,11.7542716,24.18251222,5.57974112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
C57H43N5O7Zn,3.770469357,ZnP,rot-EthynFuA,DMP,DTA,DMP,0,0,0,0,0,0,10.67075394,0,0,0,0,47.00207953,0,0,6.328057898,-1.193597338,10.43131043,5.222780862,0,0,0,0,0,0,7.499090715,0,0,0,10.86109033,2.222628924,0,0,0,9.605946425,11.7542716,24.18251222,5.57974112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
C57H35F8N5O7Zn,3.574390501,FZnP,rot-EthynFuA,DMP,DTA,DMP,0,0,0,0,0,0,10.67075394,0,0,0,0,47.00207953,0,0,6.328057898,-1.193597338,10.43131043,5.222780862,0,0,0,0,0,0,7.499090715,0,0,0,10.86109033,2.222628924,0,0,0,9.605946425,11.7542716,24.18251222,5.57974112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
C67H50N6O5,3.474940602,H2P,rot-EthynPhDA,DTA,EthynPhM,DTA,0,0,0,0,0,0,9.874901656,0,0,0,0,60.78379947,0,0,13.43717168,-2.54598156,11.89231821,5.13361622,0,0,0,0,0,0,7.542280357,0,0,0,10.94124397,4.361534014,0,0,0,20.04004649,24.567766,5.471303494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
C67H48N6O6Ti,3.322234906,TiOP,rot-EthynPhDA,DTA,EthynPhM,DTA,0,0,0,0,0,0,9.874901656,0,0,0,0,60.78379947,0,0,13.43717168,-2.54598156,11.89231821,5.13361622,0,0,0,0,0,0,7.542280357,0,0,0,10.94124397,4.361534014,0,0,0,20.04004649,24.567766,5.471303494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
C74H52N6O8Ti,3.251128675,TiO2RP,rot-EthynPhDA,DTA,EthynPhM,DTA,0,0,0,0,0,0,9.874901656,0,0,0,0,60.78379947,0,0,13.43717168,-2.54598156,11.89231821,5.13361622,0,0,0,0,0,0,7.542280357,0,0,0,10.94124397,4.361534014,0,0,0,20.04004649,24.567766,5.471303494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
C67H40F8N6O6Ti,3.096688996,FTiOP,rot-EthynPhDA,DTA,EthynPhM,DTA,0,0,0,0,0,0,9.874901656,0,0,0,0,60.78379947,0,0,13.43717168,-2.54598156,11.89231821,5.13361622,0,0,0,0,0,0,7.542280357,0,0,0,10.94124397,4.361534014,0,0,0,20.04004649,24.567766,5.471303494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
C67H48N6O5Zn,3.423710958,ZnP,rot-EthynPhDA,DTA,EthynPhM,DTA,0,0,0,0,0,0,9.874901656,0,0,0,0,60.78379947,0,0,13.43717168,-2.54598156,11.89231821,5.13361622,0,0,0,0,0,0,7.542280357,0,0,0,10.94124397,4.361534014,0,0,0,20.04004649,24.567766,5.471303494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
C67H40F8N6O5Zn,3.193165589,FZnP,rot-EthynPhDA,DTA,EthynPhM,DTA,0,0,0,0,0,0,9.874901656,0,0,0,0,60.78379947,0,0,13.43717168,-2.54598156,11.89231821,5.13361622,0,0,0,0,0,0,7.542280357,0,0,0,10.94124397,4.361534014,0,0,0,20.04004649,24.567766,5.471303494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
C78H75N5O6,3.55868033,H2P,rot-EthynPhDA,DTBP,MOTPA,DTBP,0,0,0,0,0,0,30.15622872,0,0,0,0,58.90454285,0,0,6.553348857,-2.521232316,14.96374557,5.835440909,-0.819285284,0,0,0,0,0,7.775178407,0,0,0,11.22237099,2.210109844,0,0,0,20.17082997,24.72391394,11.15814087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
C78H73N5O7Ti,3.576142375,TiOP,rot-EthynPhDA,DTBP,MOTPA,DTBP,0,0,0,0,0,0,30.15622872,0,0,0,0,58.90454285,0,0,6.553348857,-2.521232316,14.96374557,5.835440909,-0.819285284,0,0,0,0,0,7.775178407,0,0,0,11.22237099,2.210109844,0,0,0,20.17082997,24.72391394,11.15814087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
C85H77N5O9Ti,3.419626513,TiO2RP,rot-EthynPhDA,DTBP,MOTPA,DTBP,0,0,0,0,0,0,30.15622872,0,0,0,0,58.90454285,0,0,6.553348857,-2.521232316,14.96374557,5.835440909,-0.819285284,0,0,0,0,0,7.775178407,0,0,0,11.22237099,2.210109844,0,0,0,20.17082997,24.72391394,11.15814087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
C78H65F8N5O7Ti,3.400113302,FTiOP,rot-EthynPhDA,DTBP,MOTPA,DTBP,0,0,0,0,0,0,30.15622872,0,0,0,0,58.90454285,0,0,6.553348857,-2.521232316,14.96374557,5.835440909,-0.819285284,0,0,0,0,0,7.775178407,0,0,0,11.22237099,2.210109844,0,0,0,20.17082997,24.72391394,11.15814087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
